video_id,video_url,video_caption,scrape_timestamp,entry_id,parent_comment_id,is_reply,text_content,author_username,author_nickname,creation_timestamp,comment_total_replies
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,92564f46-8469-482f-8a14-80ebf744850d,60305c91-8133-434d-bd76-5a4d8304a423,True,ya karena lo belum ngerasain aja gmn rasanya burnout dan kena mental,hanifabafadalhani,hanifabafadalhani,2025-05-23 18:36:31,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,05a83bba-4e4e-4536-a692-3b1a3de5a7fd,60305c91-8133-434d-bd76-5a4d8304a423,True,kerja di kantor gaji puluhan juta ga pantas ngomong burnout😂,jasonwgkr,Jason’s Choice,2025-05-23 18:43:32,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,9d49ccac-2456-431e-9277-8fb8b44e220a,60305c91-8133-434d-bd76-5a4d8304a423,True,emang knp kalo org burnout?? bukan mau nya jg..,hanifabafadalhani,hanifabafadalhani,2025-05-23 19:03:49,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,c6e0e317-4507-4431-99cc-b6f3c853b90d,60305c91-8133-434d-bd76-5a4d8304a423,True,"Burnout itu cuman otaknya doang, aslinya masih mampu. Kerja jadi editor burnout😂 beda cerita klo jadi tentara jalan ratusan kilo si hutan papua, makanan seadanya baru bisa blg burnout🤣",jasonwgkr,Jason’s Choice,2025-05-23 19:13:43,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,3df70b6d-3e51-408b-822a-3960914dca57,60305c91-8133-434d-bd76-5a4d8304a423,True,betoll bgt👍👍,jonrobby2,I'am jon.. 78,2025-05-23 20:16:08,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,a45b41c5-108e-4663-af9e-173d66cbdcf3,60305c91-8133-434d-bd76-5a4d8304a423,True,bisa dilatih,muslih_rujianto,Muslih_Rujianto,2025-05-28 14:10:08,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,06f58e90-2ba2-4837-833b-20b20a148477,60305c91-8133-434d-bd76-5a4d8304a423,True,"ini video motivasi bro, lu kalo jawabannya kek gitu mending lu nonton kartun aja tiap hari jgn nonton video motivasi gini. gak salah komen lu tp kek misal lu pengen kaya lu diajari ilmu atau skill atau mindset lah yg lbh maju tp jawaban lu jawaban org miskin yang jawaban pasrah ya sampe kapan pun lu ga kaya""",centauruz,ry,2025-05-25 21:26:49,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,e05df455-2c1a-4898-b550-936860fc370a,60305c91-8133-434d-bd76-5a4d8304a423,True,salah satu bocil mental health,historiareborn,Historia Optik Galery,2025-05-24 22:16:14,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,cb65d13e-57d4-4e06-a59b-5281bf8022f2,60305c91-8133-434d-bd76-5a4d8304a423,True,gausah ditonton mbak,azhariattamimi,JARUY BOY,2025-05-24 22:10:10,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,a80ad1e3-cff7-4770-a693-74bf76e5fdd0,60305c91-8133-434d-bd76-5a4d8304a423,True,ni contoh mental lembek,soultacklery,100,2025-05-24 11:05:23,
